284.8909	-15.82407161
463.8972	-15.74266953
499.5666	-15.71755455
537.019	-15.69168226
576.2981	-15.66592054
617.4472	-15.64068844
660.5099	-15.61587157
215.9369	-15.68846421
237.5154	-15.75830179
260.4855	-15.80313964
284.8909	-15.82407161
310.7749	-15.82930882
338.1811	-15.82336259
367.1529	-15.80889792
397.7339	-15.78970428
429.9675	-15.76714439
