129.7358,-30.59058104
307.5219,-30.73115507
331.1674,-30.7230986
355.995,-30.71405858
382.0335,-30.70457607
409.3116,-30.69450471
437.8583,-30.68410117
143.1466,-30.64229003
157.4512,-30.68091373
172.6783,-30.70812381
188.8569,-30.72639527
206.0156,-30.7375376
224.1834,-30.74324602
243.3891,-30.74439523
263.6616,-30.74232895
285.0295,-30.73777179
