========Si========
4.3752	-7.68812742785517
4.531457142857143	-7.7753607070770325
4.687714285714286	-7.838674209966285
4.843971428571429	-7.882761220005422
5.000228571428571	-7.911486359220888
5.156485714285714	-7.928033181953625
5.312742857142857	-7.935028497822774
5.469	-7.934643806015653
5.6252571428571425	-7.928672758900676
5.781514285714286	-7.9185948635097265
5.937771428571429	-7.90562220624814
6.094028571428572	-7.890747508837456
6.250285714285714	-7.874738845135241
6.406542857142857	-7.858128649876257
6.5628	-7.841320155902006
