
78.7126	-18.83672134
186.578	-19.22024261
200.924	-19.18271923
215.9873	-19.14130041
231.7852	-19.09754111
248.3353	-19.05264027
265.6549	-19.00843152
86.8491	-18.99904649
95.5279	-19.11774265
104.7664	-19.20086519
114.5822	-19.25565614
124.9927	-19.28617889
136.0153	-19.29763709
147.6677	-19.29402162
159.9673	-19.27820788
172.9315	-19.25254518
