2.8584	-11.095780155145818
2.9604857142857144	-11.20561653420513
3.0625714285714287	-11.286906387817464
3.1646571428571426	-11.345061212022737
3.266742857142857	-11.384522293001679
3.3688285714285713	-11.408763843137896
3.4709142857142856	-11.420231208677794
3.5729999999999995	-11.421292246473424
3.675085714285714	-11.414158713712757
3.777171428571428	-11.400707589901504
3.8792571428571425	-11.38235101665689
3.981342857142857	-11.360386076545407
4.083428571428571	-11.335876346627323
4.1855142857142855	-11.309556678431864
4.287599999999999	-11.282182392877296
