========SiC ========
2.824	-8.058203828868594
2.9450285714285713	-8.44499851820396
3.066057142857143	-8.753008790131059
3.1870857142857143	-8.997108185338913
3.308114285714286	-9.18930770016922
3.4291428571428573	-9.339080049122847
3.5501714285714288	-9.454079680283492
3.6712	-9.540687062891333
3.7922285714285713	-9.604190247434957
3.9132571428571428	-9.648830283548326
4.034285714285715	-9.569447388860667
4.155314285714286	-9.694735744645238
4.276342857142857	-9.701430737217303
4.397371428571429	-9.70017696000642
4.5184	-9.69259521398267
4.5184	-9.69259516544579
4.679771428571429	-9.675023325105537
4.841142857142857	-9.651529847627515
5.002514285714286	-9.624338833754575
5.163885714285715	-9.48472028114324
5.325257142857143	-9.565218367432038
5.486628571428572	-9.53573452761929
5.648	-9.507167705803493
5.809371428571429	-9.479880471057562
5.970742857142858	-9.45410169615398
6.132114285714286	-9.429831972136109
6.293485714285715	-9.191077283778945
6.454857142857143	-9.385708599699
6.616228571428572	-9.365610957182437
6.7776	-9.173667757397421


